@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE side STRING

@DATA
9,731,2,235;9:731;4 67;9:731;5 143;9:731;4 129;9:731;4 1;9:731;4 4;9:731;4 180;9:731;4 99;9:731;4 101;9:731;4 497;9:731;4 395;9:731;4 90;9:731;4 433;9:731;4 288;9:731;4 178;9:731;5 95;9:731;4 94;9:731;4
9,146,4,
9,0,5,235;9:0;5 67;9:0;4 143;9:0;5 129;9:0;5 69;9:0;4 151;9:0;4 409;9:0;4 185;9:0;5 4;9:0;4 97;9:0;5 180;9:0;4 99;9:0;5 101;9:0;4 426;9:0;4 395;9:0;4 308;9:0;5 90;9:0;4 141;9:0;4 288;9:0;5 174;9:0;5 110;9:0;4
9,459,2,7;9:459;4 67;9:459;5 143;9:459;5 129;9:459;4 189;9:459;4 69;9:459;4 8;9:459;4 409;9:459;4 1;9:459;4 293;9:459;4 4;9:459;4 465;9:459;4 97;9:459;4 180;9:459;5 101;9:459;4 426;9:459;4 504;9:459;4 395;9:459;4 308;9:459;4 90;9:459;4 433;9:459;4 132;9:459;4 63;9:459;5 288;9:459;4 110;9:459;4
9,467,2,235;9:467;5 7;9:467;4 67;9:467;4 143;9:467;5 88;9:467;4 129;9:467;4 189;9:467;5 318;9:467;4 8;9:467;4 6;9:467;5 185;9:467;5 293;9:467;4 4;9:467;4 97;9:467;4 180;9:467;5 99;9:467;4 101;9:467;4 426;9:467;4 504;9:467;4 308;9:467;4 90;9:467;4 433;9:467;4 132;9:467;4 73;9:467;4 63;9:467;4 288;9:467;4 110;9:467;4 178;9:467;4 94;9:467;4
9,732,4,235;9:732;4 310;9:732;5 67;9:732;4 143;9:732;5 88;9:732;4 129;9:732;5 189;9:732;5 8;9:732;4 6;9:732;5 293;9:732;5 465;9:732;5 180;9:732;5 99;9:732;5 101;9:732;4 497;9:732;5 308;9:732;5 90;9:732;5 433;9:732;5 174;9:732;4 190;9:732;5 463;9:732;5 94;9:732;5
9,258,3,67;9:258;4 143;9:258;4 129;9:258;4 189;9:258;4 69;9:258;4 8;9:258;4 6;9:258;5 185;9:258;4 293;9:258;4 4;9:258;4 465;9:258;4 180;9:258;5 101;9:258;3 504;9:258;4 308;9:258;4 90;9:258;4 433;9:258;4 132;9:258;4 314;9:258;4 107;9:258;4 73;9:258;4 63;9:258;4 174;9:258;4 82;9:258;5
9,733,3,235;9:733;4 67;9:733;4 143;9:733;4 129;9:733;4 189;9:733;4 69;9:733;5 8;9:733;4 97;9:733;4 180;9:733;5 99;9:733;4 101;9:733;4 504;9:733;4 308;9:733;5 122;9:733;5 90;9:733;4 433;9:733;4 132;9:733;5 107;9:733;4 63;9:733;4 178;9:733;4
9,32,5,235;9:32;4 67;9:32;5 143;9:32;4 129;9:32;4 189;9:32;5 69;9:32;4 151;9:32;4 8;9:32;4 409;9:32;4 6;9:32;5 185;9:32;5 293;9:32;4 2;9:32;4 4;9:32;4 180;9:32;5 99;9:32;4 101;9:32;4 504;9:32;4 497;9:32;4 115;9:32;4 308;9:32;4 90;9:32;4 433;9:32;4 132;9:32;5 63;9:32;4 463;9:32;4 178;9:32;5
9,734,2,235;9:734;4 67;9:734;4 143;9:734;4 129;9:734;4 191;9:734;4 69;9:734;4 290;9:734;4 151;9:734;4 1;9:734;4 185;9:734;5 465;9:734;4 504;9:734;4 181;9:734;4 122;9:734;4 399;9:734;4 314;9:734;4 94;9:734;4
9,458,2,
9,388,4,
9,547,2,
9,487,1,
9,605,4,
9,292,5,5;9:292;4 235;9:292;4 310;9:292;5 143;9:292;5 318;9:292;4 191;9:292;4 311;9:292;4 398;9:292;5 151;9:292;4 1;9:292;4 2;9:292;4 4;9:292;5 115;9:292;4 306;9:292;5 228;9:292;4 483;9:292;4
9,220,3,
9,287,3,432;9:287;4 7;9:287;4 310;9:287;4 143;9:287;4 129;9:287;4 151;9:287;4 8;9:287;4 409;9:287;4 123;9:287;4 144;9:287;4 6;9:287;4 0;9:287;4 2;9:287;4 4;9:287;4 497;9:287;4 84;9:287;4 395;9:287;4 115;9:287;4 308;9:287;4 132;9:287;5 500;9:287;4 11;9:287;4 63;9:287;4 278;9:287;4 276;9:287;4
9,289,5,432;9:289;4 235;9:289;4 7;9:289;5 143;9:289;4 129;9:289;4 191;9:289;4 151;9:289;4 8;9:289;4 409;9:289;4 123;9:289;4 144;9:289;4 0;9:289;4 2;9:289;4 4;9:289;4 308;9:289;4 63;9:289;4 276;9:289;5
9,377,4,
9,737,3,
9,394,4,
9,739,4,
9,381,5,
9,746,3,
11,487,4,5;11:487;4 235;11:487;4 7;11:487;4 67;11:487;4 143;11:487;4 129;11:487;4 189;11:487;4 9;11:487;4 290;11:487;4 151;11:487;4 185;11:487;4 469;11:487;4 504;11:487;4 181;11:487;4 433;11:487;4 100;11:487;4 98;11:487;4
11,455,3,
11,388,4,
11,759,5,
11,128,4,
11,762,3,
11,119,4,
11,764,4,
11,503,4,
11,766,4,
58,440,5,
58,437,5,5;58:437;4 7;58:437;4 67;58:437;4 69;58:437;4 290;58:437;5 8;58:437;4 1;58:437;5 185;58:437;5 0;58:437;4 97;58:437;5 99;58:437;4 101;58:437;4 329;58:437;4 504;58:437;4 395;58:437;5 141;58:437;5 103;58:437;4 179;58:437;5 110;58:437;5
58,993,5,5;58:993;5 7;58:993;4 67;58:993;5 9;58:993;4 69;58:993;4 1;58:993;4 185;58:993;4 0;58:993;4 397;58:993;5 469;58:993;5 101;58:993;4 497;58:993;4 395;58:993;5 115;58:993;4 122;58:993;5 399;58:993;5 103;58:993;4
58,187,5,
58,527,5,5;58:527;4 7;58:527;4 310;58:527;4 9;58:527;4 398;58:527;4 6;58:527;4 0;58:527;4 2;58:527;4 4;58:527;4 465;58:527;4 397;58:527;4 469;58:527;4 504;58:527;4 395;58:527;4 115;58:527;5 306;58:527;4 319;58:527;4 279;58:527;4 483;58:527;5
58,260,5,7;58:260;4 60;58:260;3 9;58:260;4 69;58:260;4 398;58:260;4 151;58:260;4 123;58:260;4 2;58:260;4 4;58:260;4 465;58:260;4 504;58:260;4 395;58:260;4 115;58:260;5 306;58:260;4 228;58:260;4 308;58:260;4 319;58:260;4
58,381,5,432;58:381;4 5;58:381;4 9;58:381;3 69;58:381;4 151;58:381;4 144;58:381;3 6;58:381;4 0;58:381;4 2;58:381;4 504;58:381;4 395;58:381;4 115;58:381;4 306;58:381;4 228;58:381;4 308;58:381;4 320;58:381;4 110;58:381;4
58,286,5,
60,253,1,
60,256,2,5;60:256;4 7;60:256;4 310;60:256;4 143;60:256;4 9;60:256;4 318;60:256;4 398;60:256;4 123;60:256;4 0;60:256;4 2;60:256;4 4;60:256;4 84;60:256;4 115;60:256;5 306;60:256;4 308;60:256;4 111;60:256;4 508;60:256;4 319;60:256;4 190;60:256;4 483;60:256;4 110;60:256;4
60,90,5,5;60:90;4 143;60:90;5 9;60:90;4 318;60:90;4 398;60:90;4 409;60:90;4 123;60:90;4 0;60:90;4 2;60:90;4 504;60:90;4 115;60:90;4 306;60:90;4 308;60:90;4 508;60:90;5 141;60:90;4 319;60:90;5 500;60:90;4 483;60:90;4
60,420,4,
60,21,4,
60,665,4,
60,286,2,432;60:286;4 5;60:286;4 9;60:286;4 318;60:286;4 151;60:286;4 123;60:286;4 6;60:286;4 2;60:286;4 4;60:286;4 395;60:286;4 308;60:286;4 111;60:286;4 320;60:286;4 58;60:286;2 500;60:286;4 136;60:286;4 276;60:286;4
60,561,3,
60,377,5,
60,381,4,
60,631,2,
60,1002,5,
60,746,3,
60,505,2,
60,191,5,
60,424,2,
60,772,4,
63,490,5,
63,1010,3,
63,733,3,5;63:733;4 235;63:733;4 67;63:733;4 129;63:733;4 189;63:733;5 9;63:733;4 69;63:733;4 8;63:733;4 6;63:733;5 293;63:733;4 4;63:733;4 180;63:733;5 101;63:733;5 426;63:733;4 504;63:733;4 96;63:733;5 90;63:733;4 433;63:733;4 58;63:733;5
63,465,4,289;63:465;5 5;63:465;4 67;63:465;4 88;63:465;4 129;63:465;4 189;63:465;4 69;63:465;4 8;63:465;4 409;63:465;4 180;63:465;4 99;63:465;4 101;63:465;5 426;63:465;4 504;63:465;4 115;63:465;4 96;63:465;4 488;63:465;4 122;63:465;4 110;63:465;4
63,62,4,289;63:62;5 5;63:62;4 235;63:62;4 67;63:62;4 88;63:62;4 129;63:62;4 189;63:62;4 9;63:62;0 69;63:62;4 290;63:62;4 409;63:62;3 99;63:62;4 101;63:62;4 426;63:62;4 329;63:62;4 100;63:62;4 132;63:62;4 73;63:62;4 178;63:62;4
63,1013,3,
63,456,5,
63,604,3,5;63:604;4 7;63:604;4 67;63:604;4 129;63:604;4 189;63:604;4 69;63:604;4 290;63:604;4 8;63:604;4 185;63:604;4 4;63:604;4 180;63:604;4 101;63:604;4 426;63:604;4 329;63:604;4 395;63:604;4 96;63:604;4 288;63:604;4
67,500,3,
67,604,3,
67,524,4,
67,469,2,
67,759,4,
67,249,3,
67,416,4,
67,63,3,
67,7,3,
67,428,3,
67,660,3,
67,460,3,
67,250,4,
67,378,4,
67,683,4,
67,144,2,
67,315,3,
67,571,3,
67,187,3,
67,36,3,
67,258,3,
67,1031,3,
67,1019,3,
67,676,4,
67,302,4,
67,513,2,
67,622,4,
67,528,3,
67,375,3,
67,1036,4,
67,119,4,
67,521,4,
67,600,4,
67,143,4,
67,253,3,
67,46,3,
67,394,4,
67,626,4,
67,533,3,
67,556,4,
67,737,4,
67,605,3,
67,739,4,
67,40,2,
67,1037,3,
67,509,4,
67,292,1,
67,636,3,
67,62,4,
67,388,4,
67,534,2,
67,531,2,
67,257,2,
67,282,4,
67,540,4,
67,21,4,
67,179,3,
67,413,4,
67,659,3,
67,561,4,
67,445,3,
67,1041,3,
67,496,3,
67,637,4,
67,511,4,
67,94,4,
67,293,4,
67,547,2,
67,471,3,
67,762,4,
67,1043,3,
67,1013,4,
67,0,4,
67,255,4,
67,1044,4,
67,59,1,
67,28,3,
67,402,3,
67,764,3,
67,732,4,
67,32,4,
67,391,3,
67,301,2,
67,260,4,
67,277,4,
67,419,4,
67,54,4,
67,90,4,
67,26,3,
67,77,4,
67,625,4,
67,617,4,
67,271,4,
67,60,4,
67,318,3,
67,270,4,
67,642,3,
67,550,4,
67,437,4,
67,456,4,
67,14,4,
67,468,3,
67,78,3,
67,383,4,
67,433,2,
67,99,2,
67,132,2,
67,377,4,
67,82,4,
67,142,4,
67,72,3,
67,174,5,
67,289,4,
67,120,2,
67,581,4,
67,133,4,
67,684,4,
67,406,4,
67,138,4,
67,1050,5,
67,993,3,
67,128,3,
67,376,4,
67,182,3,
67,585,4,
67,24,4,
67,677,4,
67,631,3,
67,1002,4,
67,121,5,
67,300,4,
67,680,3,
67,487,4,
67,632,3,
67,484,4,
67,649,2,
67,1052,4,
67,146,3,
67,686,4,
67,323,4,
67,256,4,
67,48,4,
67,42,4,
67,17,3,
67,1054,3,
67,275,3,
67,393,3,
67,251,5,
67,50,4,
67,64,3,
67,574,3,
69,434,4,
69,1052,4,
69,178,5,
69,1059,4,
69,437,3,
69,1060,3,
69,407,5,
69,521,4,
69,732,5,
69,187,4,
69,467,5,
69,462,5,
69,460,2,
69,436,5,
69,465,3,
69,1061,4,
69,663,2,
69,1062,4,
69,393,4,
69,46,5,
69,1063,4,
69,734,4,
69,397,4,
69,396,3,
69,120,5,
69,402,4,
69,564,5,
69,487,5,
69,17,5,
69,592,5,
69,415,5,
69,261,5,
69,680,5,
69,260,4,
69,266,5,
69,530,4,
69,533,5,
69,416,5,
69,156,5,
69,590,5,
69,424,5,
69,112,5,
69,94,3,
69,421,5,
69,295,3,
69,253,4,
69,263,2,
69,675,4,
69,89,4,
69,550,3,
69,40,3,
69,64,4,
69,420,2,
69,54,5,
69,1069,4,
69,353,5,
69,412,5,
69,258,4,
69,383,5,
69,36,4,
69,60,4,
69,526,4,
69,151,4,
69,408,5,
69,630,5,
69,627,4,
69,26,4,
69,411,5,
69,642,4,
69,643,4,
69,625,5,
69,631,4,
69,329,5,
69,165,5,
73,643,5,
73,415,4,
73,1076,4,
73,619,4,
73,546,1,
73,526,4,
73,657,4,
73,565,4,
73,500,5,
73,263,2,
73,521,5,
73,943,4,
73,566,4,
73,375,3,
73,270,4,
73,533,4,
73,463,3,
73,609,4,
73,453,4,
73,266,4,
73,487,4,
73,591,4,
73,759,4,
73,249,4,
73,209,5,
73,530,4,
73,955,5,
73,494,3,
73,62,4,
73,383,5,
73,626,5,
82,245,5,
82,630,5,
82,959,4,
82,1060,3,
82,511,5,
82,375,5,
84,32,4,
84,389,3,
84,1019,3,432;84:1019;4 5;84:1019;4 9;84:1019;4 151;84:1019;4 409;84:1019;4 123;84:1019;4 144;84:1019;4 6;84:1019;4 4;84:1019;4 504;84:1019;4 395;84:1019;4 228;84:1019;4 308;84:1019;4 500;84:1019;4 11;84:1019;4 136;84:1019;4
84,407,4,5;84:407;4 143;84:407;4 9;84:407;4 151;84:407;4 409;84:407;4 123;84:407;4 6;84:407;4 0;84:407;4 2;84:407;4 4;84:407;4 504;84:407;4 395;84:407;4 115;84:407;4 306;84:407;5 308;84:407;4 136;84:407;4 276;84:407;5
84,641,4,
84,377,4,
84,191,4,
84,151,4,
84,493,5,
88,245,5,5;88:245;4 67;88:245;4 9;88:245;4 69;88:245;4 409;88:245;4 1;88:245;5 293;88:245;4 4;88:245;4 180;88:245;4 99;88:245;4 101;88:245;5 497;88:245;4 395;88:245;5 58;88:245;4 132;88:245;5 179;88:245;4 190;88:245;4 94;88:245;4
88,521,4,289;88:521;4 5;88:521;4 235;88:521;4 7;88:521;4 67;88:521;4 113;88:521;4 129;88:521;4 189;88:521;4 69;88:521;4 8;88:521;4 293;88:521;4 465;88:521;4 180;88:521;4 497;88:521;4 96;88:521;4 433;88:521;4 63;88:521;4
88,641,4,
88,386,5,5;88:386;4 67;88:386;4 113;88:386;4 9;88:386;4 69;88:386;4 398;88:386;4 8;88:386;4 1;88:386;4 97;88:386;4 180;88:386;4 99;88:386;4 426;88:386;4 84;88:386;4 395;88:386;4 96;88:386;4 308;88:386;4
88,447,5,
88,79,4,
88,1052,4,
88,493,5,
88,120,5,
88,187,5,
88,251,5,
88,642,5,
88,630,5,
88,143,5,
89,440,3,
89,731,4,
89,144,5,289;89:144;5 5;89:144;4 7;89:144;4 67;89:144;4 143;89:144;4 9;89:144;4 398;89:144;5 151;89:144;4 123;89:144;4 6;89:144;4 0;89:144;4 101;89:144;4 399;89:144;4 466;89:144;4 468;89:144;4 278;89:144;4 110;89:144;4
89,680,4,
89,40,5,
89,220,4,
89,308,4,
89,516,4,
89,239,5,
90,441,2,
90,198,4,
90,412,4,
90,624,4,
90,435,3,
90,420,4,
90,1063,3,
90,434,2,
90,308,5,
90,731,5,
90,15,3,
94,40,4,
94,245,4,
94,263,3,5;94:263;5 7;94:263;4 67;94:263;5 88;94:263;4 9;94:263;4 151;94:263;4 409;94:263;4 293;94:263;4 465;94:263;4 97;94:263;4 180;94:263;5 101;94:263;4 395;94:263;5 308;94:263;5 433;94:263;4 288;94:263;5
94,81,1,
94,178,5,
94,614,5,5;94:614;5 235;94:614;4 7;94:614;5 67;94:614;4 143;94:614;4 113;94:614;5 69;94:614;4 8;94:614;4 6;94:614;5 293;94:614;4 4;94:614;4 465;94:614;4 180;94:614;5 99;94:614;4 497;94:614;4 96;94:614;5 407;94:614;4
94,1061,5,5;94:1061;4 7;94:1061;4 67;94:1061;5 143;94:1061;4 113;94:1061;5 129;94:1061;4 69;94:1061;4 8;94:1061;5 185;94:1061;5 465;94:1061;4 180;94:1061;4 99;94:1061;5 96;94:1061;4 308;94:1061;4 73;94:1061;4 63;94:1061;4
94,279,3,
94,285,5,
94,534,4,
94,250,2,5;94:250;4 7;94:250;4 67;94:250;4 143;94:250;4 189;94:250;4 290;94:250;4 409;94:250;4 0;94:250;4 465;94:250;4 97;94:250;4 180;94:250;4 99;94:250;4 101;94:250;4 84;94:250;4 395;94:250;4 73;94:250;4 179;94:250;4 459;94:250;4
94,1054,2,
94,531,3,5;94:531;5 7;94:531;4 67;94:531;4 143;94:531;4 129;94:531;4 290;94:531;4 185;94:531;4 0;94:531;4 465;94:531;4 180;94:531;4 99;94:531;5 101;94:531;5 228;94:531;4 181;94:531;4 433;94:531;4 73;94:531;5
94,403,4,
95,731,5,
95,178,5,
95,245,1,289;95:245;4 67;95:245;4 143;95:245;4 113;95:245;4 129;95:245;4 9;95:245;4 69;95:245;4 8;95:245;4 293;95:245;4 97;95:245;4 395;95:245;4 96;95:245;4 90;95:245;4 473;95:245;4 63;95:245;4 288;95:245;4
95,292,5,
95,509,4,
95,527,2,
95,468,3,
96,0,4,
96,1061,4,
96,732,5,
96,245,4,5;96:245;5 7;96:245;4 189;96:245;4 69;96:245;4 290;96:245;4 8;96:245;4 6;96:245;5 185;96:245;5 293;96:245;4 4;96:245;4 180;96:245;5 99;96:245;5 497;96:245;4 132;96:245;5 63;96:245;4 94;96:245;4
96,1060,1,
96,178,4,5;96:178;4 235;96:178;4 7;96:178;4 67;96:178;4 88;96:178;4 189;96:178;4 69;96:178;4 290;96:178;4 442;96:178;5 8;96:178;4 6;96:178;5 185;96:178;5 2;96:178;4 4;96:178;4 180;96:178;5 99;96:178;4 426;96:178;4 504;96:178;5 395;96:178;4 122;96:178;4 433;96:178;4 132;96:178;5 407;96:178;4
96,440,4,5;96:440;4 235;96:440;4 67;96:440;4 189;96:440;4 9;96:440;4 69;96:440;4 8;96:440;4 185;96:440;5 2;96:440;4 180;96:440;5 99;96:440;5 426;96:440;4 84;96:440;4 228;96:440;4 308;96:440;4 433;96:440;4 132;96:440;5 190;96:440;4
96,1013,3,67;96:1013;4 143;96:1013;4 129;96:1013;4 189;96:1013;4 69;96:1013;4 8;96:1013;4 1;96:1013;4 2;96:1013;4 4;96:1013;4 465;96:1013;4 97;96:1013;4 180;96:1013;4 99;96:1013;4 101;96:1013;4 433;96:1013;4 132;96:1013;5 288;96:1013;4 463;96:1013;4 94;96:1013;4
96,467,3,7;96:467;4 67;96:467;4 143;96:467;4 189;96:467;4 69;96:467;4 8;96:467;4 185;96:467;5 4;96:467;4 465;96:467;4 97;96:467;4 180;96:467;4 101;96:467;4 122;96:467;4 73;96:467;4 63;96:467;4 288;96:467;4 110;96:467;4 94;96:467;4
96,431,1,5;96:431;4 7;96:431;4 67;96:431;4 113;96:431;4 189;96:431;4 1;96:431;4 185;96:431;4 0;96:431;4 2;96:431;4 4;96:431;4 465;96:431;4 97;96:431;4 180;96:431;5 99;96:431;4 101;96:431;4 111;96:431;4 63;96:431;5 288;96:431;4 190;96:431;4 110;96:431;4 178;96:431;4
96,1062,2,
96,55,4,5;96:55;4 235;96:55;4 7;96:55;4 67;96:55;4 143;96:55;4 189;96:55;4 9;96:55;4 1;96:55;4 185;96:55;4 0;96:55;4 2;96:55;4 4;96:55;4 465;96:55;4 99;96:55;4 101;96:55;4 122;96:55;5 132;96:55;4 288;96:55;4 190;96:55;4 110;96:55;4 178;96:55;4
96,407,3,5;96:407;4 7;96:407;4 67;96:407;4 88;96:407;4 189;96:407;4 9;96:407;4 8;96:407;4 1;96:407;4 185;96:407;5 0;96:407;5 4;96:407;4 465;96:407;4 97;96:407;4 180;96:407;4 101;96:407;4 84;96:407;4 73;96:407;4 288;96:407;4 178;96:407;5
96,560,4,5;96:560;4 235;96:560;4 7;96:560;4 310;96:560;4 67;96:560;4 189;96:560;4 9;96:560;4 1;96:560;4 185;96:560;4 465;96:560;4 97;96:560;4 99;96:560;4 101;96:560;4 84;96:560;4 308;96:560;4 433;96:560;4 473;96:560;4 73;96:560;4 288;96:560;4 94;96:560;4 459;96:560;4
96,730,4,5;96:730;4 7;96:730;4 310;96:730;5 67;96:730;4 69;96:730;4 398;96:730;4 185;96:730;5 465;96:730;4 97;96:730;4 180;96:730;4 101;96:730;4 89;96:730;4 426;96:730;4 141;96:730;4 288;96:730;4 178;96:730;4
96,662,1,
96,643,4,
96,572,3,
96,1036,5,
96,1063,3,
96,426,2,
96,459,3,
96,35,3,
96,734,2,
96,453,4,
96,762,4,
96,436,4,
96,1023,4,
96,460,5,
96,1052,4,
96,280,3,
96,376,5,
96,624,4,
96,1115,2,
96,1,2,
97,574,5,
97,445,5,
97,733,3,
97,657,2,
97,662,4,
97,1010,5,
97,560,5,
97,939,4,
97,106,4,
97,566,4,
97,492,5,
97,472,4,
97,280,4,
97,412,4,
97,232,5,
97,1131,4,
97,213,5,
97,551,4,
97,72,4,
97,547,4,
97,642,5,
97,450,4,
97,389,5,
97,55,4,
97,282,5,
97,1052,4,
97,494,3,
97,33,3,
97,440,4,
97,572,3,
97,121,4,
97,734,3,
97,260,4,
97,90,4,
97,1031,3,
97,411,4,
97,524,4,
97,1063,4,
97,466,4,
98,599,5,
98,526,4,
98,411,5,
98,146,5,
98,402,4,
98,662,2,
98,517,5,
98,1059,5,
98,1069,4,
98,687,5,
98,471,4,
98,86,5,
99,551,3,
99,529,5,
99,488,5,
99,547,3,
99,1010,5,235;99:1010;5 310;99:1010;4 67;99:1010;4 143;99:1010;4 9;99:1010;4 8;99:1010;4 293;99:1010;4 4;99:1010;4 465;99:1010;4 180;99:1010;5 395;99:1010;5 308;99:1010;4 132;99:1010;5 179;99:1010;5 63;99:1010;4 110;99:1010;4 407;99:1010;5
99,456,3,289;99:456;5 5;99:456;5 235;99:456;4 67;99:456;5 189;99:456;5 9;99:456;4 69;99:456;4 8;99:456;5 2;99:456;5 180;99:456;5 101;99:456;5 504;99:456;4 115;99:456;5 433;99:456;5 107;99:456;5 63;99:456;5 463;99:456;5
99,431,2,5;99:431;4 7;99:431;4 67;99:431;4 8;99:431;4 1;99:431;4 185;99:431;4 4;99:431;4 465;99:431;4 97;99:431;4 101;99:431;4 395;99:431;4 115;99:431;5 308;99:431;4 141;99:431;4 107;99:431;5 63;99:431;4 110;99:431;4
99,524,4,5;99:524;4 67;99:524;4 129;99:524;4 9;99:524;4 8;99:524;4 1;99:524;4 0;99:524;4 465;99:524;4 97;99:524;4 180;99:524;4 101;99:524;4 306;99:524;4 96;99:524;4 308;99:524;4 122;99:524;4 107;99:524;5 73;99:524;4 288;99:524;4 463;99:524;4 94;99:524;4
99,375,5,
99,268,2,
99,250,3,7;99:250;4 67;99:250;4 143;99:250;4 189;99:250;4 410;99:250;4 1;99:250;4 185;99:250;4 0;99:250;4 465;99:250;4 97;99:250;4 180;99:250;4 101;99:250;4 84;99:250;4 395;99:250;4 122;99:250;4 433;99:250;4 98;99:250;4 179;99:250;4 82;99:250;4 94;99:250;4
99,33,3,289;99:33;4 7;99:33;4 67;99:33;4 143;99:33;4 88;99:33;4 113;99:33;4 1;99:33;4 185;99:33;4 0;99:33;4 465;99:33;4 180;99:33;5 101;99:33;5 115;99:33;4 100;99:33;4 107;99:33;5 179;99:33;4
99,450,3,
99,9,4,5;99:9;4 67;99:9;4 143;99:9;4 113;99:9;5 189;99:9;4 290;99:9;5 1;99:9;5 185;99:9;5 0;99:9;4 465;99:9;4 180;99:9;5 101;99:9;5 395;99:9;5 308;99:9;4 181;99:9;4 122;99:9;5 73;99:9;4 94;99:9;5 459;99:9;4
99,64,4,
99,428,4,289;99:428;4 67;99:428;4 189;99:428;4 290;99:428;4 410;99:428;4 185;99:428;4 0;99:428;4 465;99:428;4 329;99:428;4 395;99:428;5 115;99:428;5 308;99:428;4 181;99:428;4 100;99:428;4 98;99:428;4 63;99:428;4 463;99:428;4 94;99:428;4
99,540,2,
99,993,4,
99,388,3,
99,40,3,
100,1061,5,5;100:1061;4 7;100:1061;4 67;100:1061;4 88;100:1061;4 129;100:1061;4 189;100:1061;4 69;100:1061;4 290;100:1061;4 409;100:1061;4 123;100:1061;4 0;100:1061;4 4;100:1061;4 97;100:1061;4 101;100:1061;4 426;100:1061;4 96;100:1061;4 308;100:1061;4 122;100:1061;4 433;100:1061;4 63;100:1061;4 110;100:1061;4 94;100:1061;4
100,993,4,
100,383,5,
100,466,5,
100,1036,5,
100,257,4,
100,184,2,
100,396,5,
100,513,3,
100,657,5,
100,556,4,
100,487,5,
101,468,4,5;101:468;4 67;101:468;4 9;101:468;3 69;101:468;4 8;101:468;4 293;101:468;4 4;101:468;4 180;101:468;4 99;101:468;4 132;101:468;4 473;101:468;4 107;101:468;4 63;101:468;5 288;101:468;4 174;101:468;4 407;101:468;4
101,571,4,310;101:571;4 67;101:571;4 113;101:571;4 189;101:571;4 191;101:571;4 290;101:571;4 398;101:571;4 1;101:571;4 4;101:571;4 465;101:571;4 97;101:571;4 180;101:571;4 99;101:571;4 426;101:571;4 96;101:571;4 308;101:571;4 73;101:571;4 63;101:571;4 190;101:571;4 94;101:571;4
101,1061,4,67;101:1061;4 113;101:1061;4 189;101:1061;4 9;101:1061;4 410;101:1061;4 123;101:1061;4 1;101:1061;4 6;101:1061;4 0;101:1061;4 465;101:1061;4 97;101:1061;4 180;101:1061;4 426;101:1061;4 84;101:1061;4 395;101:1061;4 433;101:1061;4 107;101:1061;5 73;101:1061;4
101,631,4,5;101:631;4 235;101:631;4 7;101:631;4 67;101:631;4 143;101:631;4 189;101:631;4 191;101:631;4 290;101:631;4 410;101:631;4 1;101:631;4 0;101:631;4 465;101:631;4 97;101:631;4 180;101:631;4 99;101:631;4 426;101:631;4 84;101:631;4 395;101:631;4 115;101:631;4 122;101:631;4 103;101:631;4 107;101:631;5 73;101:631;4
101,434,4,
101,762,5,
101,662,3,
101,632,4,
101,1063,4,
101,462,4,
101,442,1,
101,15,3,
101,54,3,
101,624,5,
101,409,4,
101,614,4,
101,378,5,
101,1069,4,
101,397,5,
101,643,5,
101,551,4,
101,383,5,
101,453,4,
101,390,4,
101,415,5,
101,484,2,
101,1131,4,
101,433,4,
101,146,5,
101,657,4,
101,111,4,
101,253,3,
101,686,5,
101,396,5,143;101:396;3 9;101:396;4 69;101:396;4 290;101:396;4 398;101:396;4 409;101:396;4 123;101:396;4 6;101:396;4 0;101:396;4 4;101:396;4 465;101:396;4 488;101:396;3 181;101:396;4 399;101:396;4 396;101:396;4 94;101:396;4
101,64,3,
101,402,5,
103,64,4,
103,376,4,
103,14,4,
103,468,4,
103,604,3,
103,431,3,
103,488,3,
103,543,3,
103,32,5,
103,508,4,
103,249,4,
103,36,4,
103,1143,4,
103,490,3,
103,529,4,
103,540,2,
103,447,4,
103,993,4,
103,251,5,
103,533,3,
103,592,5,
103,455,4,
103,507,4,
103,393,4,
103,663,4,
103,517,4,
103,562,4,
103,551,3,
103,657,2,
103,565,3,
103,659,4,
103,500,4,
103,250,3,
103,181,4,
103,417,2,
103,260,3,
103,255,3,
103,40,5,
103,62,4,
103,589,2,
103,42,2,
103,263,4,
103,258,3,
103,26,4,
103,272,3,
103,15,2,
103,420,3,
103,268,1,
103,301,5,
103,65,4,
103,614,3,
103,277,5,
103,421,3,
103,279,2,
103,94,5,
103,656,3,
103,21,4,
103,422,3,
103,617,2,
103,81,3,
103,60,4,
103,98,1,
103,402,4,
103,265,2,
103,76,5,
103,293,2,
103,78,4,
103,624,4,
103,399,4,
103,642,3,
103,629,1,
103,72,3,
103,100,4,
103,1146,3,
103,637,4,
103,145,3,
103,82,2,
103,377,2,
103,79,2,
103,296,4,
103,121,3,
103,133,2,
103,419,4,
103,1031,1,
103,25,2,
103,512,4,
103,1002,1,
103,581,3,
103,300,4,
103,737,2,
103,131,3,
103,633,3,
103,144,3,
103,24,5,
103,182,5,
103,2,3,
103,1076,3,
103,315,5,
103,122,5,
