@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE side STRING

@DATA
7,103,5,67;7:103;4 191;7:103;4 151;7:103;4 185;7:103;4 0;7:103;4 469;7:103;4 99;7:103;4 101;7:103;4 426;7:103;4 504;7:103;4 395;7:103;4 308;7:103;4 122;7:103;5 433;7:103;4 399;7:103;4 98;7:103;4 73;7:103;4 459;7:103;4
181,488,4,
409,216,5,
110,52,5,
2,33,3,
8,121,5,
73,626,5,
459,383,5,
99,524,4,5;99:524;4 67;99:524;4 129;99:524;4 9;99:524;4 8;99:524;4 1;99:524;4 0;99:524;4 465;99:524;4 97;99:524;4 180;99:524;4 101;99:524;4 306;99:524;4 96;99:524;4 308;99:524;4 122;99:524;4 107;99:524;5 73;99:524;4 288;99:524;4 463;99:524;4 94;99:524;4
67,521,4,
395,550,4,432;395:550;4 235;395:550;4 7;395:550;4 129;395:550;4 60;395:550;4 9;395:550;4 151;395:550;4 409;395:550;4 123;395:550;4 6;395:550;4 2;395:550;4 4;395:550;4 465;395:550;4 426;395:550;4 504;395:550;4 308;395:550;4 122;395:550;4 508;395:550;4 58;395:550;4 319;395:550;4 132;395:550;4 279;395:550;4 136;395:550;4
190,534,4,
129,98,4,432;129:98;4 5;129:98;4 143;129:98;3 9;129:98;4 318;129:98;3 151;129:98;4 144;129:98;4 6;129:98;4 4;129:98;4 465;129:98;4 497;129:98;4 395;129:98;4 488;129:98;4 122;129:98;4 384;129:98;4 132;129:98;4 278;129:98;4
289,630,5,
67,301,2,
98,1069,4,
465,280,2,
2,261,4,
7,585,4,
101,15,3,
399,6,4,
67,547,2,
7,509,3,
504,89,4,
5,393,5,
97,121,4,
67,376,4,
320,213,5,
433,412,5,
384,772,5,
69,329,5,
7,512,4,
123,406,4,
111,77,2,
318,939,5,
7,396,3,
111,764,1,
7,15,4,
190,407,4,
433,295,5,
465,592,2,
459,378,4,
190,182,5,
5,191,5,
115,1019,4,
113,453,4,
308,132,4,
96,1036,5,
508,256,3,
9,381,5,
151,128,4,
465,132,2,
7,392,4,
306,411,5,
5,151,5,
181,1023,3,
488,447,5,
473,599,4,
483,73,4,
465,265,2,
465,187,1,
144,633,3,
101,111,4,
7,60,4,
73,533,4,
190,381,4,
459,1,2,
69,1063,4,
465,1061,3,
293,403,5,
488,546,2,
497,375,3,
8,684,1,
8,220,2,
7,530,3,
190,289,4,
100,184,2,
8,450,2,
189,411,2,289;189:411;4 5;189:411;4 235;189:411;4 7;189:411;4 67;189:411;4 113;189:411;4 290;189:411;4 123;189:411;2 1;189:411;4 185;189:411;4 0;189:411;4 4;189:411;4 465;189:411;4 97;189:411;4 180;189:411;4 101;189:411;4 96;189:411;4 132;189:411;4 63;189:411;4 82;189:411;4
123,2,5,
7,216,4,
459,471,3,
412,94,4,
11,759,5,
103,629,1,
187,90,5,
67,250,4,
7,64,4,
311,505,3,5;311:505;4 7;311:505;4 9;311:505;4 318;311:505;4 409;311:505;4 123;311:505;4 6;311:505;4 0;311:505;4 2;311:505;4 469;311:505;4 101;311:505;4 306;311:505;4 488;311:505;4 181;311:505;4 399;311:505;4 396;311:505;4 466;311:505;4
58,527,5,5;58:527;4 7;58:527;4 310;58:527;4 9;58:527;4 398;58:527;4 6;58:527;4 0;58:527;4 2;58:527;4 4;58:527;4 465;58:527;4 397;58:527;4 469;58:527;4 504;58:527;4 395;58:527;4 115;58:527;5 306;58:527;4 319;58:527;4 279;58:527;4 483;58:527;5
2,268,5,
5,394,4,
111,268,2,
465,543,1,
5,99,5,
2,32,5,
103,133,2,
306,433,5,
320,300,5,432;320:300;4 5;320:300;4 129;320:300;4 9;320:300;4 151;320:300;4 409;320:300;5 123;320:300;4 0;320:300;4 2;320:300;4 4;320:300;4 329;320:300;4 504;320:300;5 395;320:300;4 308;320:300;4 500;320:300;5 11;320:300;4
314,52,4,289;314:52;4 5;314:52;4 235;314:52;4 7;314:52;4 9;314:52;4 398;314:52;4 409;314:52;4 123;314:52;4 0;314:52;4 397;314:52;4 469;314:52;4 89;314:52;4 58;314:52;4 399;314:52;4 11;314:52;4 190;314:52;4 110;314:52;4
466,592,5,
123,111,4,
190,465,4,
8,521,5,
190,665,4,
97,466,4,
101,631,4,5;101:631;4 235;101:631;4 7;101:631;4 67;101:631;4 143;101:631;4 189;101:631;4 191;101:631;4 290;101:631;4 410;101:631;4 1;101:631;4 0;101:631;4 465;101:631;4 97;101:631;4 180;101:631;4 99;101:631;4 426;101:631;4 84;101:631;4 395;101:631;4 115;101:631;4 122;101:631;4 103;101:631;4 107;101:631;5 73;101:631;4
468,1192,4,
465,441,2,
504,604,4,
123,530,3,
465,565,3,
410,415,5,
97,1063,4,
465,435,2,
7,490,3,
7,111,4,
8,715,3,
67,1013,4,
187,1013,4,
318,574,5,
2,26,5,
7,165,5,5;7:165;4 9;7:165;3 318;7:165;4 191;7:165;4 311;7:165;4 398;7:165;5 409;7:165;4 123;7:165;4 0;7:165;4 4;7:165;4 397;7:165;4 469;7:165;5 504;7:165;4 84;7:165;4 308;7:165;4 122;7:165;4 136;7:165;4 110;7:165;4
398,487,4,289;398:487;5 5;398:487;5 7;398:487;5 318;398:487;4 69;398:487;4 0;398:487;5 4;398:487;5 397;398:487;4 101;398:487;5 504;398:487;4 497;398:487;5 181;398:487;5 111;398:487;4 314;398:487;4 107;398:487;5 94;398:487;5
308,103,5,
191,55,4,
144,412,4,
311,263,4,
111,585,3,
433,138,3,
94,1061,5,5;94:1061;4 7;94:1061;4 67;94:1061;5 143;94:1061;4 113;94:1061;5 129;94:1061;4 69;94:1061;4 8;94:1061;5 185;94:1061;5 465;94:1061;4 180;94:1061;4 99;94:1061;5 96;94:1061;4 308;94:1061;4 73;94:1061;4 63;94:1061;4
306,526,5,
7,420,4,
123,32,5,
69,631,4,
67,513,2,
464,534,4,
103,14,4,
235,133,4,5;235:133;4 60;235:133;4 9;235:133;4 151;235:133;4 409;235:133;4 123;235:133;4 144;235:133;4 6;235:133;4 0;235:133;4 504;235:133;4 84;235:133;4 395;235:133;4 115;235:133;4 308;235:133;4 58;235:133;4 384;235:133;4 319;235:133;4 136;235:133;4
67,509,4,
2,302,5,
7,472,4,
314,450,5,
67,63,3,
190,167,5,
318,98,1,
110,394,5,
399,772,5,
398,279,5,5;398:279;4 235;398:279;4 310;398:279;4 9;398:279;4 318;398:279;4 0;398:279;4 2;398:279;4 4;398:279;4 469;398:279;4 89;398:279;4 115;398:279;4 308;398:279;4 111;398:279;4 122;398:279;5 319;398:279;4 279;398:279;4
465,142,5,
73,494,3,
185,488,4,
465,604,3,
103,420,3,
399,319,4,
465,462,3,235;465:462;4 7;465:462;4 67;465:462;4 143;465:462;4 113;465:462;4 189;465:462;4 442;465:462;4 185;465:462;4 4;465:462;4 97;465:462;4 180;465:462;4 99;465:462;4 101;465:462;4 395;465:462;4 115;465:462;4 308;465:462;4
7,403,5,
89,220,4,
6,94,5,
306,421,4,
73,609,4,
497,145,4,432;497:145;4 235;497:145;4 7;497:145;5 143;497:145;4 9;497:145;4 191;497:145;5 151;497:145;4 123;497:145;4 6;497:145;5 293;497:145;4 2;497:145;5 4;497:145;4 504;497:145;4 84;497:145;4 122;497:145;4 320;497:145;5 384;497:145;4 500;497:145;5 279;497:145;5
1,65,5,289;1:65;4 5;1:65;4 235;1:65;4 7;1:65;4 310;1:65;4 67;1:65;4 143;1:65;4 88;1:65;4 113;1:65;4 9;1:65;4 191;1:65;4 290;1:65;4 409;1:65;4 185;1:65;4 0;1:65;4 2;1:65;4 465;1:65;4 97;1:65;4 180;1:65;4 101;1:65;4 84;1:65;4 306;1:65;4 308;1:65;4 107;1:65;5 179;1:65;4 82;1:65;4
279,76,4,
174,112,4,
187,184,2,
9,547,2,
2,255,5,
465,598,4,
97,657,2,
191,1192,2,
235,263,2,432;235:263;4 289;235:263;4 5;235:263;4 310;235:263;4 143;235:263;4 9;235:263;4 318;235:263;4 409;235:263;4 123;235:263;4 6;235:263;4 4;235:263;4 504;235:263;4 84;235:263;4 395;235:263;4 115;235:263;4 228;235:263;4 308;235:263;4 11;235:263;4 276;235:263;4
8,137,5,
465,590,1,
73,453,4,
69,421,5,
189,489,4,5;189:489;4 7;189:489;4 67;189:489;4 143;189:489;4 113;189:489;5 69;189:489;4 442;189:489;4 123;189:489;4 1;189:489;4 4;189:489;4 465;189:489;4 97;189:489;4 180;189:489;4 101;189:489;4 96;189:489;4 308;189:489;4 73;189:489;4 63;189:489;4
63,604,3,5;63:604;4 7;63:604;4 67;63:604;4 129;63:604;4 189;63:604;4 69;63:604;4 290;63:604;4 8;63:604;4 185;63:604;4 4;63:604;4 180;63:604;4 101;63:604;4 426;63:604;4 329;63:604;4 395;63:604;4 96;63:604;4 288;63:604;4
187,447,5,
396,1192,1,
129,500,4,5;129:500;4 235;129:500;4 67;129:500;4 88;129:500;4 113;129:500;4 189;129:500;4 290;129:500;4 151;129:500;4 410;129:500;4 1;129:500;4 4;129:500;4 465;129:500;4 395;129:500;4 488;129:500;4 181;129:500;4 122;129:500;4 100;129:500;4 63;129:500;4
465,427,2,
103,258,3,
395,564,1,
459,211,4,
488,167,5,
88,245,5,5;88:245;4 67;88:245;4 9;88:245;4 69;88:245;4 409;88:245;4 1;88:245;5 293;88:245;4 4;88:245;4 180;88:245;4 99;88:245;4 101;88:245;5 497;88:245;4 395;88:245;5 58;88:245;4 132;88:245;5 179;88:245;4 190;88:245;4 94;88:245;4
409,228,5,
123,507,2,5;123:507;4 235;123:507;4 7;123:507;4 310;123:507;4 9;123:507;4 318;123:507;4 191;123:507;4 151;123:507;4 0;123:507;4 4;123:507;4 504;123:507;4 115;123:507;4 306;123:507;4 308;123:507;4 122;123:507;4 399;123:507;4 472;123:507;4
318,534,5,
67,179,3,
311,592,5,
0,122,2,
2,142,1,
190,159,4,
329,249,4,
88,143,5,
2,54,4,
136,265,5,
7,260,5,
60,665,4,
69,630,5,
67,632,3,
96,467,3,7;96:467;4 67;96:467;4 143;96:467;4 189;96:467;4 69;96:467;4 8;96:467;4 185;96:467;5 4;96:467;4 465;96:467;4 97;96:467;4 180;96:467;4 101;96:467;4 122;96:467;4 73;96:467;4 63;96:467;4 288;96:467;4 110;96:467;4 94;96:467;4
398,521,5,310;398:521;5 67;398:521;5 143;398:521;4 88;398:521;4 191;398:521;4 69;398:521;4 290;398:521;5 410;398:521;5 6;398:521;4 4;398:521;4 469;398:521;5 97;398:521;4 101;398:521;5 497;398:521;4 395;398:521;5 115;398:521;5 308;398:521;4 181;398:521;4 122;398:521;4 100;398:521;4 314;398:521;4 103;398:521;4 107;398:521;5 73;398:521;5 179;398:521;5 288;398:521;4 190;398:521;4 94;398:521;4 459;398:521;4
459,421,4,
318,462,5,
466,547,5,
306,534,5,
67,445,3,
319,433,5,5;319:433;4 235;319:433;4 143;319:433;4 113;319:433;5 9;319:433;4 318;319:433;4 191;319:433;4 311;319:433;4 398;319:433;4 409;319:433;4 123;319:433;4 0;319:433;4 469;319:433;4 504;319:433;4 115;319:433;4 306;319:433;4 279;319:433;4
7,650,5,
276,684,4,
289,103,4,
320,746,4,
73,526,4,
318,561,5,
488,133,4,
306,258,5,
433,414,3,
472,142,3,
67,7,3,
488,422,4,
190,423,4,
111,282,4,
465,562,4,
5,399,4,
473,82,5,
410,329,5,
67,433,2,
101,453,4,
426,391,5,
151,314,4,
1,211,4,
174,315,5,
190,675,4,
190,627,4,
228,279,3,
67,762,4,
174,503,4,
0,71,4,
306,266,5,7;306:266;4 9;306:266;4 69;306:266;4 151;306:266;4 123;306:266;4 6;306:266;4 0;306:266;4 2;306:266;4 497;306:266;4 395;306:266;4 320;306:266;4 141;306:266;4 319;306:266;4 500;306:266;4 279;306:266;4 136;306:266;4 110;306:266;4
190,592,5,
5,397,4,
1,228,5,
465,261,4,
433,624,5,
7,539,4,
73,270,4,
426,421,4,
465,65,4,
465,279,3,
190,418,3,
96,1061,4,
0,138,4,
465,2,4,
465,27,1,
483,82,4,
426,414,2,
306,436,5,
144,156,5,
123,35,5,
4,275,4,5;4:275;4 235;4:275;4 67;4:275;4 113;4:275;4 129;4:275;4 189;4:275;4 69;4:275;4 151;4:275;4 8;4:275;4 409;4:275;4 465;4:275;4 97;4:275;4 497;4:275;4 308;4:275;4 488;4:275;4 433;4:275;4 132;4:275;4 288;4:275;4
67,659,3,
7,90,3,
228,737,3,
144,607,4,
190,556,2,
180,2,4,67;180:2;4 113;180:2;5 129;180:2;4 189;180:2;5 9;180:2;4 69;180:2;4 1;180:2;4 4;180:2;4 465;180:2;4 97;180:2;4 99;180:2;4 497;180:2;4 308;180:2;4 488;180:2;4 132;180:2;5 178;180:2;4
8,419,3,
466,458,5,
98,402,4,
319,270,4,
6,9,5,289;6:9;4 5;6:9;4 7;6:9;4 67;6:9;4 191;6:9;4 442;6:9;4 8;6:9;4 1;6:9;4 185;6:9;3 0;6:9;4 97;6:9;4 99;6:9;4 101;6:9;4 504;6:9;4 84;6:9;3 308;6:9;4 179;6:9;4 82;6:9;4
67,300,4,
310,89,5,
306,517,4,
276,560,4,
111,377,1,
497,25,4,
473,375,5,
459,619,4,
465,572,2,
122,188,5,
67,46,3,
412,260,3,
290,629,1,
311,605,5,
67,764,3,
69,408,5,
473,609,5,
468,26,5,
115,277,4,
144,494,3,
7,98,4,310;7:98;4 67;7:98;4 88;7:98;4 113;7:98;4 151;7:98;4 6;7:98;4 0;7:98;4 4;7:98;4 469;7:98;4 101;7:98;4 504;7:98;4 122;7:98;4 399;7:98;4 73;7:98;4 190;7:98;4 110;7:98;4 94;7:98;4
8,54,5,
67,617,4,
306,730,4,
179,255,5,5;179:255;4 67;179:255;4 143;179:255;3 290;179:255;4 1;179:255;4 185;179:255;4 2;179:255;4 465;179:255;4 97;179:255;4 180;179:255;4 99;179:255;4 101;179:255;4 504;179:255;4 84;179:255;4 395;179:255;5 115;179:255;4 308;179:255;4 98;179:255;4
409,772,5,
190,759,4,
90,434,2,
2,256,3,
463,420,5,
98,599,5,
235,330,4,
144,505,3,
98,662,2,
190,181,3,
60,90,5,5;60:90;4 143;60:90;5 9;60:90;4 318;60:90;4 398;60:90;4 409;60:90;4 123;60:90;4 0;60:90;4 2;60:90;4 504;60:90;4 115;60:90;4 306;60:90;4 308;60:90;4 508;60:90;5 141;60:90;4 319;60:90;5 500;60:90;4 483;60:90;4
278,1050,5,
69,396,3,
190,397,4,
465,271,5,
2,259,3,
318,421,5,7;318:421;4 310;318:421;4 9;318:421;4 191;318:421;4 311;318:421;4 398;318:421;4 123;318:421;4 6;318:421;4 2;318:421;4 395;318:421;4 115;318:421;4 306;318:421;4 308;318:421;4 122;318:421;4 279;318:421;4 110;318:421;4
7,440,3,
465,617,2,
472,308,5,
290,460,4,289;290:460;5 5;290:460;5 235;290:460;4 67;290:460;5 143;290:460;4 189;290:460;4 69;290:460;4 1;290:460;4 185;290:460;4 0;290:460;4 2;290:460;4 97;290:460;5 180;290:460;5 99;290:460;5 101;290:460;5 89;290:460;4 308;290:460;5 100;290:460;5 103;290:460;4 63;290:460;4 178;290:460;5 94;290:460;4
190,257,3,
97,411,4,
8,266,5,
123,447,5,
459,121,4,
500,1146,4,
191,33,2,
7,551,4,
465,663,2,
5,211,5,
504,1131,5,
384,186,5,
63,490,5,
459,527,4,
314,28,3,
306,143,5,
96,1063,3,
103,529,4,
466,390,3,
8,465,5,
465,138,3,
7,613,5,
99,431,2,5;99:431;4 7;99:431;4 67;99:431;4 8;99:431;4 1;99:431;4 185;99:431;4 4;99:431;4 465;99:431;4 97;99:431;4 101;99:431;4 395;99:431;4 115;99:431;5 308;99:431;4 141;99:431;4 107;99:431;5 63;99:431;4 110;99:431;4
7,453,5,
426,550,5,
5,388,5,
110,131,4,
58,187,5,
459,62,2,
123,1059,5,
459,415,4,
73,487,4,
69,521,4,
2,100,5,432;2:100;4 143;2:100;4 129;2:100;4 60;2:100;4 9;2:100;4 151;2:100;4 8;2:100;4 144;2:100;4 1;2:100;4 6;2:100;4 4;2:100;4 504;2:100;4 84;2:100;4 395;2:100;4 308;2:100;4 500;2:100;4 276;2:100;4
0,40,4,7;0:40;4 9;0:40;3 191;0:40;4 311;0:40;4 151;0:40;4 4;0:40;4 469;0:40;4 504;0:40;4 84;0:40;4 308;0:40;4 399;0:40;4 396;0:40;4 466;0:40;4 279;0:40;4 110;0:40;4 276;0:40;4
459,72,1,
96,178,4,5;96:178;4 235;96:178;4 7;96:178;4 67;96:178;4 88;96:178;4 189;96:178;4 69;96:178;4 290;96:178;4 442;96:178;5 8;96:178;4 6;96:178;5 185;96:178;5 2;96:178;4 4;96:178;4 180;96:178;5 99;96:178;4 426;96:178;4 504;96:178;5 395;96:178;4 122;96:178;4 433;96:178;4 132;96:178;5 407;96:178;4
459,128,4,
468,613,5,
465,677,4,
103,182,5,
7,649,2,
174,904,3,
235,566,2,
508,258,5,
473,656,5,
7,547,3,
465,388,3,
189,408,1,
464,1023,2,
0,142,4,
410,120,5,
113,1060,4,
97,72,4,
174,540,3,
7,484,4,
187,386,4,
111,90,2,
433,45,4,
472,512,4,
103,42,2,
97,734,3,
89,40,5,
67,487,4,
190,572,2,
7,581,4,5;7:581;4 67;7:581;4 143;7:581;4 113;7:581;4 9;7:581;3 318;7:581;4 191;7:581;4 151;7:581;4 6;7:581;4 4;7:581;4 469;7:581;4 101;7:581;4 122;7:581;4 396;7:581;4 190;7:581;4 110;7:581;4
7,415,5,
67,383,4,
308,1052,3,235;308:1052;4 67;308:1052;4 129;308:1052;4 189;308:1052;4 9;308:1052;4 191;308:1052;4 69;308:1052;4 442;308:1052;4 409;308:1052;4 1;308:1052;4 293;308:1052;4 4;308:1052;4 465;308:1052;4 180;308:1052;4 99;308:1052;4 497;308:1052;4 395;308:1052;5 433;308:1052;4 132;308:1052;4 174;308:1052;4 110;308:1052;4
308,149,3,
67,257,2,
111,600,1,
288,1044,4,
465,1037,1,
190,467,4,
0,2,5,7;0:2;4 310;0:2;4 67;0:2;4 113;0:2;5 191;0:2;4 151;0:2;4 1;0:2;4 4;0:2;4 465;0:2;4 97;0:2;4 180;0:2;4 101;0:2;4 426;0:2;4 84;0:2;4 308;0:2;4 433;0:2;4 63;0:2;4 288;0:2;4 94;0:2;4 464;0:2;4
5,98,5,
179,17,4,5;179:17;4 235;179:17;4 7;179:17;4 310;179:17;4 67;179:17;4 143;179:17;4 113;179:17;5 189;179:17;4 69;179:17;4 290;179:17;4 8;179:17;4 409;179:17;4 6;179:17;4 293;179:17;4 4;179:17;4 97;179:17;5 99;179:17;4 101;179:17;5 426;179:17;4 329;179:17;4 504;179:17;4 395;179:17;4 308;179:17;4 122;179:17;5 433;179:17;4 132;179:17;4 314;179:17;4 107;179:17;5 288;179:17;4 174;179:17;5 190;179:17;4 110;179:17;4 94;179:17;4
466,534,4,
7,14,5,
465,737,3,
6,417,5,
466,1214,4,
459,1041,5,
113,375,5,
466,52,5,
465,511,3,
190,128,4,
190,543,4,
433,213,5,
4,381,2,
73,643,5,
465,419,3,
144,762,3,
174,566,3,
67,605,3,
185,1037,3,143;185:1037;5 113;185:1037;4 129;185:1037;4 189;185:1037;4 69;185:1037;4 1;185:1037;5 465;185:1037;4 99;185:1037;4 426;185:1037;4 504;185:1037;4 395;185:1037;4 181;185:1037;4 433;185:1037;4 100;185:1037;5 73;185:1037;5 110;185:1037;4 94;185:1037;4 459;185:1037;4
0,32,4,
1,191,5,
73,249,4,
7,591,4,
189,1146,2,
95,527,2,
279,676,4,432;279:676;4 235;279:676;4 7;279:676;4 143;279:676;4 60;279:676;4 9;279:676;4 151;279:676;4 123;279:676;4 6;279:676;4 2;279:676;4 4;279:676;4 504;279:676;4 497;279:676;4 395;279:676;5 500;279:676;4 190;279:676;4
69,437,3,
101,468,4,5;101:468;4 67;101:468;4 9;101:468;3 69;101:468;4 8;101:468;4 293;101:468;4 4;101:468;4 180;101:468;4 99;101:468;4 132;101:468;4 473;101:468;4 107;101:468;4 63;101:468;5 288;101:468;4 174;101:468;4 407;101:468;4
96,35,3,
399,424,3,
1,220,5,
410,1276,5,
465,632,2,
318,149,5,
459,308,5,
7,308,2,
190,571,3,
466,1050,4,
190,549,4,
8,677,5,
442,35,4,
94,40,4,
7,600,1,
5,251,5,
144,904,3,5;144:904;4 235;144:904;4 7;144:904;4 143;144:904;4 129;144:904;4 9;144:904;4 191;144:904;4 151;144:904;4 409;144:904;4 123;144:904;4 0;144:904;4 2;144:904;4 4;144:904;4 497;144:904;4 395;144:904;4 308;144:904;4 384;144:904;4 276;144:904;4
308,81,2,
190,396,2,
111,257,2,
113,532,3,5;113:532;4 7;113:532;5 143;113:532;4 9;113:532;4 69;113:532;4 311;113:532;4 409;113:532;4 123;113:532;4 185;113:532;4 0;113:532;5 4;113:532;4 397;113:532;4 469;113:532;4 308;113:532;4 412;113:532;4 190;113:532;4 110;113:532;4
465,609,3,
67,416,4,
111,174,5,
2,280,3,
293,131,4,
101,390,4,
398,215,5,5;398:215;4 235;398:215;4 7;398:215;4 310;398:215;5 9;398:215;3 318;398:215;4 311;398:215;4 123;398:215;4 1;398:215;4 4;398:215;4 397;398:215;4 469;398:215;4 504;398:215;4 84;398:215;4 115;398:215;5 306;398:215;4 111;398:215;4 141;398:215;4 179;398:215;5 110;398:215;4
500,215,4,
89,440,3,
5,396,5,
319,509,3,
306,466,1,5;306:466;4 67;306:466;5 143;306:466;4 113;306:466;4 9;306:466;4 191;306:466;4 1;306:466;4 0;306:466;4 4;306:466;5 397;306:466;4 99;306:466;4 504;306:466;4 497;306:466;4 96;306:466;4 122;306:466;5 319;306:466;4 73;306:466;4 288;306:466;5
228,143,5,
67,14,4,
318,531,5,
472,496,3,
7,501,4,
187,441,1,
466,468,3,
426,637,5,
111,676,2,
88,630,5,
396,260,4,
314,463,4,
465,133,3,
8,138,4,
473,319,1,
111,60,2,
318,376,5,
174,528,5,
190,416,2,
103,72,3,
67,534,2,
465,1043,3,
103,517,4,
279,565,5,5;279:565;4 235;279:565;4 7;279:565;4 88;279:565;4 9;279:565;4 318;279:565;4 191;279:565;4 311;279:565;4 398;279:565;4 151;279:565;4 123;279:565;4 6;279:565;5 397;279:565;4 469;279:565;4 115;279:565;4 306;279:565;4 399;279:565;4 319;279:565;4 136;279:565;4 483;279:565;4
468,260,3,
433,600,4,
459,1002,3,
189,1052,4,
463,650,5,
468,52,1,
69,420,2,
103,540,2,
432,215,4,
8,257,3,
111,296,3,
465,513,3,
94,403,4,
318,657,4,
318,560,5,
7,636,4,
465,642,2,
459,301,4,
426,489,3,
103,315,5,
5,413,4,
111,665,1,
306,441,3,
314,422,2,
465,59,4,
69,260,4,
426,528,5,
8,445,5,
99,428,4,289;99:428;4 67;99:428;4 189;99:428;4 290;99:428;4 410;99:428;4 185;99:428;4 0;99:428;4 465;99:428;4 329;99:428;4 395;99:428;5 115;99:428;5 308;99:428;4 181;99:428;4 100;99:428;4 98;99:428;4 63;99:428;4 463;99:428;4 94;99:428;4
308,45,3,
136,26,4,
308,63,4,
190,1069,4,
0,79,3,
103,565,3,
465,434,3,5;465:434;4 235;465:434;4 7;465:434;4 67;465:434;4 88;465:434;4 189;465:434;4 9;465:434;4 8;465:434;4 409;465:434;4 1;465:434;4 6;465:434;4 185;465:434;5 0;465:434;4 4;465:434;4 97;465:434;4 180;465:434;4 99;465:434;4 101;465:434;4 94;465:434;4
101,409,4,
111,687,1,
179,494,5,5;179:494;4 235;179:494;4 67;179:494;4 88;179:494;4 9;179:494;4 290;179:494;4 1;179:494;4 185;179:494;4 0;179:494;4 465;179:494;4 97;179:494;4 99;179:494;4 101;179:494;4 84;179:494;4 395;179:494;4 308;179:494;4 122;179:494;5 100;179:494;4 98;179:494;4 63;179:494;4 82;179:494;4 464;179:494;4
141,641,5,
278,642,4,
463,904,4,
8,275,4,
0,101,2,
8,680,5,
410,534,5,
185,33,3,5;185:33;4 235;185:33;4 7;185:33;4 67;185:33;5 143;185:33;4 189;185:33;5 191;185:33;4 409;185:33;4 1;185:33;4 0;185:33;4 99;185:33;4 426;185:33;4 504;185:33;4 395;185:33;4 181;185:33;4 433;185:33;4 100;185:33;5 314;185:33;4 73;185:33;4 110;185:33;5
7,390,3,
100,383,5,
278,289,5,
67,393,3,
311,45,4,
67,739,4,
288,733,4,
96,762,4,
123,279,3,
90,435,3,
89,516,4,
110,232,3,
2,296,4,
96,376,5,
67,1037,3,
318,434,5,
97,445,5,
410,396,4,
308,487,4,5;308:487;4 7;308:487;4 191;308:487;4 1;308:487;4 185;308:487;4 0;308:487;4 293;308:487;4 4;308:487;4 469;308:487;4 99;308:487;4 426;308:487;4 504;308:487;4 395;308:487;4 181;308:487;4 433;308:487;4 132;308:487;4 98;308:487;4 107;308:487;4 459;308:487;4
144,112,4,
459,17,5,
174,1062,4,
459,6,4,
132,1013,3,5;132:1013;4 235;132:1013;4 67;132:1013;5 129;132:1013;5 69;132:1013;4 151;132:1013;4 8;132:1013;5 185;132:1013;5 4;132:1013;4 465;132:1013;4 97;132:1013;4 180;132:1013;5 101;132:1013;5 504;132:1013;4 497;132:1013;5 308;132:1013;4 107;132:1013;5 63;132:1013;5 82;132:1013;4 463;132:1013;4 110;132:1013;4
310,422,2,
7,75,4,
0,121,4,
103,447,4,
190,533,4,
69,26,4,
465,289,3,
180,25,4,
473,657,5,
0,86,4,
483,302,5,
308,77,4,
459,239,5,
100,487,5,
465,94,2,
129,194,3,
465,732,3,
190,79,4,
174,500,4,
7,447,5,235;7:447;4 67;7:447;4 189;7:447;4 8;7:447;4 6;7:447;5 2;7:447;4 4;7:447;4 465;7:447;4 97;7:447;4 180;7:447;4 99;7:447;4 504;7:447;4 497;7:447;4 96;7:447;4 433;7:447;4 473;7:447;4 110;7:447;4
191,556,3,
465,442,3,
308,527,3,
426,50,5,
433,1076,4,
90,420,4,
174,617,4,
178,256,1,
95,292,5,
178,490,5,
187,426,3,
67,660,3,
141,211,5,
306,677,4,
67,642,3,
178,1036,5,
123,187,5,
136,493,5,
459,630,4,
190,388,3,
103,589,2,
111,561,3,
88,1052,4,
67,437,4,
1,216,5,
426,562,4,
2,60,4,
190,122,3,
67,99,2,
310,402,4,
110,112,4,
0,90,3,432;0:90;4 235;0:90;4 9;0:90;4 318;0:90;4 151;0:90;4 409;0:90;4 6;0:90;4 2;0:90;4 89;0:90;4 504;0:90;4 115;0:90;4 308;0:90;4 508;0:90;4 319;0:90;5 279;0:90;4 136;0:90;4
190,656,4,
67,36,3,
190,551,3,
395,275,4,
488,427,1,
190,676,3,
174,435,1,
465,1069,1,
73,263,2,
459,266,4,
101,415,5,
465,144,4,
98,86,5,
97,492,5,
187,394,5,
191,532,4,
278,249,4,
0,75,3,432;0:75;4 143;0:75;4 9;0:75;4 318;0:75;4 151;0:75;4 409;0:75;4 123;0:75;4 2;0:75;4 4;0:75;4 465;0:75;4 504;0:75;4 115;0:75;4 228;0:75;4 308;0:75;4 122;0:75;4 319;0:75;4
111,42,1,
8,422,3,
67,511,4,
465,550,4,
0,7,4,5;0:7;4 235;0:7;4 7;0:7;4 67;0:7;4 129;0:7;4 189;0:7;4 151;0:7;4 185;0:7;4 4;0:7;4 180;0:7;4 99;0:7;4 101;0:7;4 426;0:7;4 395;0:7;4 115;0:7;4 308;0:7;4 141;0:7;4 73;0:7;4 179;0:7;4
67,625,4,
69,178,5,
464,1143,5,
306,521,5,5;306:521;4 7;306:521;4 310;306:521;4 143;306:521;4 9;306:521;4 318;306:521;4 191;306:521;4 398;306:521;5 6;306:521;5 0;306:521;4 397;306:521;4 504;306:521;4 497;306:521;5 308;306:521;4 122;306:521;4 396;306:521;4
144,403,4,
111,589,1,
190,445,4,
185,528,3,
